"rules","support","confidence","coverage","lift","count"
"185","{Pair=XAUUSD,Time=21,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"186","{Pair=XAUUSD,Time=21,Local Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"187","{Pair=AUDNZD,Time=21,Local Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"188","{Pair=AUDNZD,Time=21,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"189","{Pair=AUDNZD,Time=21,Global Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"190","{Pair=GBPJPY,Time=21,Global Correct=1} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"191","{Pair=GBPJPY,Time=21,Local Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"192","{Time=21,Local Correct=1,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"193","{Time=21,Local Correct=1,Global Correct=1} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"194","{Time=21,Local Correct=0,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"195","{Pair=AUDNZD,Time=17,Local Correct=1} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"196","{Pair=AUDNZD,Time=17,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"197","{Pair=EURCAD,Time=17,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"198","{Pair=EURCAD,Time=17,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"199","{Pair=GBPJPY,Time=17,Local Correct=1} => {TP=1}",0.0055045871559633,0.6,0.00917431192660551,1.68556701030928,3
"200","{Pair=GBPJPY,Time=17,Global Correct=0} => {TP=1}",0.0073394495412844,1,0.0073394495412844,2.80927835051546,4
"201","{Pair=GBPJPY,Time=17,Global Correct=1} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"202","{Pair=GBPJPY,Time=17,Local Correct=0} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"203","{Time=17,Local Correct=1,Global Correct=0} => {TP=1}",0.00917431192660551,1,0.00917431192660551,2.80927835051546,5
"204","{Time=17,Local Correct=0,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"205","{Time=17,Local Correct=0,Global Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"206","{Pair=XAUUSD,Time=20,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"207","{Pair=XAUUSD,Time=20,Global Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"208","{Pair=AUDNZD,Time=20,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"209","{Pair=AUDNZD,Time=20,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"210","{Pair=AUDNZD,Time=20,Global Correct=1} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"211","{Pair=AUDNZD,Time=20,Local Correct=0} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"212","{Pair=EURCAD,Time=20,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"213","{Pair=EURCAD,Time=20,Local Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"214","{Pair=GBPJPY,Time=20,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"215","{Pair=GBPJPY,Time=20,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"216","{Pair=GBPJPY,Time=20,Global Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"217","{Pair=GBPJPY,Time=20,Local Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"218","{Time=20,Local Correct=1,Global Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"219","{Time=20,Local Correct=1,Global Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"220","{Time=20,Local Correct=0,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"221","{Time=20,Local Correct=0,Global Correct=1} => {TP=1}",0.0073394495412844,0.666666666666667,0.0110091743119266,1.87285223367698,4
"222","{Pair=XAUUSD,Time=22,Local Correct=1} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"223","{Pair=XAUUSD,Time=22,Global Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"224","{Pair=AUDNZD,Time=22,Local Correct=1} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"225","{Pair=AUDNZD,Time=22,Global Correct=0} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"226","{Pair=EURCAD,Time=22,Global Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"227","{Pair=EURCAD,Time=22,Local Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"228","{Pair=GBPJPY,Time=22,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"229","{Pair=GBPJPY,Time=22,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"230","{Time=22,Local Correct=1,Global Correct=0} => {TP=1}",0.0055045871559633,0.75,0.0073394495412844,2.1069587628866,3
"231","{Time=22,Local Correct=1,Global Correct=1} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"232","{Pair=AUDNZD,Time=11,Local Correct=1} => {TP=1}",0.0055045871559633,1,0.0055045871559633,2.80927835051546,3
"233","{Pair=AUDNZD,Time=11,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"234","{Pair=AUDNZD,Time=11,Global Correct=1} => {TP=1}",0.0073394495412844,1,0.0073394495412844,2.80927835051546,4
"235","{Pair=AUDNZD,Time=11,Local Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"236","{Time=11,Local Correct=1,Global Correct=1} => {TP=1}",0.0055045871559633,1,0.0055045871559633,2.80927835051546,3
"237","{Pair=AUDNZD,Time=14,Local Correct=1} => {TP=1}",0.00917431192660551,1,0.00917431192660551,2.80927835051546,5
"238","{Pair=AUDNZD,Time=14,Global Correct=0} => {TP=1}",0.0110091743119266,0.75,0.0146788990825688,2.1069587628866,6
"239","{Pair=AUDNZD,Time=14,Global Correct=1} => {TP=1}",0.0073394495412844,0.666666666666667,0.0110091743119266,1.87285223367698,4
"240","{Pair=AUDNZD,Time=14,Local Correct=0} => {TP=1}",0.00917431192660551,0.555555555555556,0.0165137614678899,1.56071019473081,5
"241","{Pair=EURCAD,Time=14,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"242","{Pair=EURCAD,Time=14,Global Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"243","{Pair=GBPJPY,Time=14,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"244","{Pair=GBPJPY,Time=14,Global Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"245","{Time=14,Local Correct=1,Global Correct=0} => {TP=1}",0.0055045871559633,0.75,0.0073394495412844,2.1069587628866,3
"246","{Time=14,Local Correct=1,Global Correct=1} => {TP=1}",0.0073394495412844,1,0.0073394495412844,2.80927835051546,4
"247","{Time=14,Local Correct=0,Global Correct=0} => {TP=1}",0.0055045871559633,0.6,0.00917431192660551,1.68556701030928,3
"248","{Time=14,Local Correct=0,Global Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"249","{Pair=XAUUSD,Time=4,Global Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"250","{Pair=XAUUSD,Time=4,Local Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"251","{Pair=AUDNZD,Time=4,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"252","{Pair=AUDNZD,Time=4,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"253","{Pair=AUDNZD,Time=4,Global Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"254","{Pair=AUDNZD,Time=4,Local Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"255","{Pair=EURCAD,Time=4,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"256","{Pair=EURCAD,Time=4,Global Correct=0} => {TP=1}",0.0055045871559633,0.5,0.0110091743119266,1.40463917525773,3
"257","{Pair=EURCAD,Time=4,Global Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"258","{Pair=EURCAD,Time=4,Local Correct=0} => {TP=1}",0.0055045871559633,0.428571428571429,0.0128440366972477,1.2039764359352,3
"259","{Pair=GBPJPY,Time=4,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"260","{Pair=GBPJPY,Time=4,Global Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"261","{Pair=GBPJPY,Time=4,Local Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"262","{Time=4,Local Correct=1,Global Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"263","{Time=4,Local Correct=1,Global Correct=1} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"264","{Time=4,Local Correct=0,Global Correct=0} => {TP=1}",0.0055045871559633,0.333333333333333,0.0165137614678899,0.936426116838488,3
"265","{Time=4,Local Correct=0,Global Correct=1} => {TP=1}",0.0073394495412844,0.571428571428571,0.0128440366972477,1.60530191458026,4
"266","{Pair=XAUUSD,Time=19,Local Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"267","{Pair=XAUUSD,Time=19,Global Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"268","{Pair=XAUUSD,Time=19,Global Correct=1} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"269","{Pair=XAUUSD,Time=19,Local Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"270","{Pair=AUDNZD,Time=19,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"271","{Pair=EURCAD,Time=19,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"272","{Pair=EURCAD,Time=19,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"273","{Pair=EURCAD,Time=19,Global Correct=1} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"274","{Pair=EURCAD,Time=19,Local Correct=0} => {TP=1}",0.0036697247706422,0.333333333333333,0.0110091743119266,0.936426116838488,2
"275","{Time=19,Local Correct=1,Global Correct=0} => {TP=1}",0.0055045871559633,0.6,0.00917431192660551,1.68556701030928,3
"276","{Time=19,Local Correct=0,Global Correct=0} => {TP=1}",0.0036697247706422,0.333333333333333,0.0110091743119266,0.936426116838488,2
"277","{Pair=AUDNZD,Time=3,Local Correct=1} => {TP=1}",0.0055045871559633,0.75,0.0073394495412844,2.1069587628866,3
"278","{Pair=AUDNZD,Time=3,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"279","{Pair=AUDNZD,Time=3,Global Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"280","{Pair=EURCAD,Time=3,Local Correct=1} => {TP=1}",0.0055045871559633,0.6,0.00917431192660551,1.68556701030928,3
"281","{Pair=EURCAD,Time=3,Global Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"282","{Pair=EURCAD,Time=3,Global Correct=1} => {TP=1}",0.0055045871559633,0.5,0.0110091743119266,1.40463917525773,3
"283","{Pair=EURCAD,Time=3,Local Correct=0} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"284","{Pair=GBPJPY,Time=3,Local Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"285","{Pair=GBPJPY,Time=3,Global Correct=1} => {TP=1}",0.0055045871559633,0.6,0.00917431192660551,1.68556701030928,3
"286","{Pair=GBPJPY,Time=3,Local Correct=0} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"287","{Time=3,Local Correct=1,Global Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"288","{Time=3,Local Correct=1,Global Correct=1} => {TP=1}",0.0110091743119266,0.666666666666667,0.0165137614678899,1.87285223367698,6
"289","{Time=3,Local Correct=0,Global Correct=1} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"290","{Pair=XAUUSD,Time=2,Local Correct=1} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"291","{Pair=XAUUSD,Time=2,Global Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"292","{Pair=AUDNZD,Time=2,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"293","{Pair=AUDNZD,Time=2,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"294","{Pair=AUDNZD,Time=2,Global Correct=1} => {TP=1}",0.0036697247706422,0.333333333333333,0.0110091743119266,0.936426116838488,2
"295","{Pair=AUDNZD,Time=2,Local Correct=0} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"296","{Pair=EURCAD,Time=2,Local Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"297","{Pair=EURCAD,Time=2,Global Correct=1} => {TP=1}",0.0036697247706422,0.333333333333333,0.0110091743119266,0.936426116838488,2
"298","{Pair=GBPJPY,Time=2,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"299","{Pair=GBPJPY,Time=2,Global Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"300","{Time=2,Local Correct=1,Global Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"301","{Time=2,Local Correct=1,Global Correct=1} => {TP=1}",0.0073394495412844,0.571428571428571,0.0128440366972477,1.60530191458026,4
"302","{Time=2,Local Correct=0,Global Correct=1} => {TP=1}",0.0073394495412844,0.333333333333333,0.0220183486238532,0.936426116838488,4
"303","{Pair=XAUUSD,Time=18,Local Correct=0} => {TP=1}",0.0055045871559633,0.333333333333333,0.0165137614678899,0.936426116838488,3
"304","{Pair=AUDNZD,Time=18,Local Correct=1} => {TP=1}",0.0055045871559633,1,0.0055045871559633,2.80927835051546,3
"305","{Pair=AUDNZD,Time=18,Global Correct=0} => {TP=1}",0.00917431192660551,0.625,0.0146788990825688,1.75579896907216,5
"306","{Pair=AUDNZD,Time=18,Global Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"307","{Pair=AUDNZD,Time=18,Local Correct=0} => {TP=1}",0.0055045871559633,0.428571428571429,0.0128440366972477,1.2039764359352,3
"308","{Pair=EURCAD,Time=18,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"309","{Pair=EURCAD,Time=18,Local Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"310","{Pair=GBPJPY,Time=18,Local Correct=1} => {TP=1}",0.00917431192660551,0.833333333333333,0.0110091743119266,2.34106529209622,5
"311","{Pair=GBPJPY,Time=18,Global Correct=0} => {TP=1}",0.00917431192660551,0.714285714285714,0.0128440366972477,2.00662739322533,5
"312","{Time=18,Local Correct=1,Global Correct=0} => {TP=1}",0.0146788990825688,0.666666666666667,0.0220183486238532,1.87285223367698,8
"313","{Time=18,Local Correct=0,Global Correct=0} => {TP=1}",0.0073394495412844,0.4,0.018348623853211,1.12371134020619,4
"314","{Time=18,Local Correct=0,Global Correct=1} => {TP=1}",0.0055045871559633,0.375,0.0146788990825688,1.0534793814433,3
"315","{Pair=XAUUSD,Time=6,Global Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"316","{Pair=XAUUSD,Time=6,Local Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"317","{Pair=AUDNZD,Time=6,Local Correct=1} => {TP=1}",0.0018348623853211,0.5,0.0036697247706422,1.40463917525773,1
"318","{Pair=EURCAD,Time=6,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"319","{Pair=EURCAD,Time=6,Global Correct=0} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"320","{Time=6,Local Correct=1,Global Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"321","{Time=6,Local Correct=0,Global Correct=0} => {TP=1}",0.0073394495412844,0.333333333333333,0.0220183486238532,0.936426116838488,4
"322","{Pair=XAUUSD,Time=1,Global Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"323","{Pair=XAUUSD,Time=1,Local Correct=0} => {TP=1}",0.0055045871559633,0.375,0.0146788990825688,1.0534793814433,3
"324","{Pair=AUDNZD,Time=1,Global Correct=0} => {TP=1}",0.0036697247706422,1,0.0036697247706422,2.80927835051546,2
"325","{Pair=AUDNZD,Time=1,Global Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"326","{Pair=AUDNZD,Time=1,Local Correct=0} => {TP=1}",0.0055045871559633,1,0.0055045871559633,2.80927835051546,3
"327","{Pair=EURCAD,Time=1,Local Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"328","{Pair=EURCAD,Time=1,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"329","{Pair=EURCAD,Time=1,Global Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"330","{Pair=EURCAD,Time=1,Local Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"331","{Pair=GBPJPY,Time=1,Global Correct=0} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"332","{Time=1,Local Correct=1,Global Correct=0} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"333","{Time=1,Local Correct=0,Global Correct=0} => {TP=1}",0.0110091743119266,0.6,0.018348623853211,1.68556701030928,6
"334","{Pair=XAUUSD,Time=23,Local Correct=1} => {TP=1}",0.00917431192660551,0.714285714285714,0.0128440366972477,2.00662739322533,5
"335","{Pair=XAUUSD,Time=23,Global Correct=0} => {TP=1}",0.0055045871559633,0.428571428571429,0.0128440366972477,1.2039764359352,3
"336","{Pair=XAUUSD,Time=23,Global Correct=1} => {TP=1}",0.0055045871559633,0.333333333333333,0.0165137614678899,0.936426116838488,3
"337","{Pair=AUDNZD,Time=23,Local Correct=1} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"338","{Pair=AUDNZD,Time=23,Global Correct=0} => {TP=1}",0.0018348623853211,1,0.0018348623853211,2.80927835051546,1
"339","{Pair=GBPJPY,Time=23,Local Correct=1} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"340","{Pair=GBPJPY,Time=23,Global Correct=0} => {TP=1}",0.0055045871559633,0.3,0.018348623853211,0.842783505154639,3
"341","{Time=23,Local Correct=1,Global Correct=0} => {TP=1}",0.0110091743119266,0.5,0.0220183486238532,1.40463917525773,6
"342","{Time=23,Local Correct=1,Global Correct=1} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"343","{Pair=AUDNZD,Time=7,Global Correct=0} => {TP=1}",0.0055045871559633,0.3,0.018348623853211,0.842783505154639,3
"344","{Pair=EURCAD,Time=7,Local Correct=1} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"345","{Pair=EURCAD,Time=7,Global Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
"346","{Pair=EURCAD,Time=7,Local Correct=0} => {TP=1}",0.0055045871559633,0.3,0.018348623853211,0.842783505154639,3
"347","{Time=7,Local Correct=1,Global Correct=1} => {TP=1}",0.0036697247706422,0.333333333333333,0.0110091743119266,0.936426116838488,2
"348","{Time=7,Local Correct=0,Global Correct=0} => {TP=1}",0.0110091743119266,0.333333333333333,0.0330275229357798,0.936426116838488,6
"349","{Pair=XAUUSD,Time=0,Global Correct=1} => {TP=1}",0.0036697247706422,0.4,0.00917431192660551,1.12371134020619,2
"350","{Pair=XAUUSD,Time=0,Local Correct=0} => {TP=1}",0.0036697247706422,0.5,0.0073394495412844,1.40463917525773,2
"351","{Pair=AUDNZD,Time=0,Local Correct=1} => {TP=1}",0.0018348623853211,0.333333333333333,0.0055045871559633,0.936426116838488,1
"352","{Pair=AUDNZD,Time=0,Global Correct=0} => {TP=1}",0.0036697247706422,0.666666666666667,0.0055045871559633,1.87285223367698,2
